AREA_DEL_HECHO,LUGAR,DIA,HORA_INFRACCION,ARMA,EDAD,SEXO,ANTECEDENTES,DISTRITO,PRESUNTA_MOTIVACION
URBANO,VIA PUBLICA,DOMINGO,H20,ARMA DE FUEGO,22,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H08,ARMA DE FUEGO,18,HOMBRE,NO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H20,ARMA BLANCA,50,HOMBRE,NO,FLORIDA,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,LUNES,H21,ARMA DE FUEGO,29,HOMBRE,NO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H02,ARMA DE FUEGO,20,HOMBRE,NO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H17,ARMA DE FUEGO,39,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H19,ARMA DE FUEGO,36,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H02,ARMA DE FUEGO,37,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H06,ARMA BLANCA,30,HOMBRE,NO,NUEVA PROSPERINA,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,MARTES,H04,OTROS,38,HOMBRE,NO,SUR,VIOLENCIA INTRAFAMILIAR
URBANO,VIA PUBLICA,JUEVES,H00,ARMA DE FUEGO,25,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H05,ARMA BLANCA,34,HOMBRE,NO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H23,ARMA DE FUEGO,29,HOMBRE,NO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H01,ARMA DE FUEGO,29,HOMBRE,NO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H05,ARMA DE FUEGO,44,HOMBRE,SI,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H06,ARMA DE FUEGO,27,HOMBRE,NO,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,VIERNES,H08,ARMA DE FUEGO,30,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
RURAL,VIA PUBLICA,LUNES,H04,ARMA DE FUEGO,24,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H03,ARMA DE FUEGO,30,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H07,ARMA BLANCA,34,HOMBRE,SI,9 DE OCTUBRE,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,DOMINGO,H18,OTROS,54,MUJER,NO,PORTETE,VIOLENCIA INTRAFAMILIAR
URBANO,VIA PUBLICA,DOMINGO,H22,ARMA DE FUEGO,27,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H19,ARMA DE FUEGO,43,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H03,ARMA DE FUEGO,45,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H12,ARMA DE FUEGO,27,HOMBRE,NO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H04,ARMA DE FUEGO,34,HOMBRE,NO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H21,ARMA DE FUEGO,22,HOMBRE,NO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H21,ARMA DE FUEGO,17,HOMBRE,NO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H15,ARMA DE FUEGO,34,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H20,ARMA DE FUEGO,30,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
RURAL,LUGARES PRIVADOS,DOMINGO,H20,ARMA DE FUEGO,36,HOMBRE,SI,SAMBORONDON,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,DOMINGO,H01,ARMA DE FUEGO,24,HOMBRE,NO,9 DE OCTUBRE,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,SABADO,H21,ARMA DE FUEGO,32,HOMBRE,SI,ESTEROS,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,DOMINGO,H21,ARMA DE FUEGO,33,HOMBRE,NO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H21,ARMA DE FUEGO,1,HOMBRE,NO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H18,ARMA DE FUEGO,21,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
RURAL,LUGARES PRIVADOS,VIERNES,H17,ARMA DE FUEGO,39,HOMBRE,NO,MODELO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H17,ARMA DE FUEGO,42,HOMBRE,NO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H22,ARMA DE FUEGO,34,HOMBRE,NO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H11,ARMA DE FUEGO,17,HOMBRE,NO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H20,ARMA BLANCA,26,HOMBRE,NO,ESTEROS,VIOLENCIA INTRAFAMILIAR
URBANO,LUGARES PRIVADOS,JUEVES,H04,ARMA DE FUEGO,20,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H21,ARMA DE FUEGO,32,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H03,ARMA DE FUEGO,43,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,DOMINGO,H23,ARMA BLANCA,80,HOMBRE,NO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,LUNES,H04,ARMA BLANCA,25,HOMBRE,NO,SUR,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,LUNES,H20,ARMA DE FUEGO,25,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H22,ARMA DE FUEGO,18,HOMBRE,NO,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,DOMINGO,H04,ARMA DE FUEGO,32,HOMBRE,NO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H20,ARMA DE FUEGO,25,HOMBRE,NO,SUR,DELINCUENCIA COMUN
RURAL,VIA PUBLICA,MIERCOLES,H05,ARMA DE FUEGO,52,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H08,ARMA DE FUEGO,31,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H14,ARMA DE FUEGO,50,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,VIERNES,H22,ARMA DE FUEGO,26,HOMBRE,NO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H21,ARMA DE FUEGO,29,HOMBRE,NO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H18,ARMA DE FUEGO,42,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H19,ARMA BLANCA,29,HOMBRE,NO,PORTETE,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,JUEVES,H23,ARMA DE FUEGO,32,HOMBRE,SI,MODELO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H03,ARMA DE FUEGO,34,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H04,ARMA DE FUEGO,25,HOMBRE,SI,SUR,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,DOMINGO,H21,ARMA DE FUEGO,29,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H11,ARMA DE FUEGO,26,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H11,ARMA DE FUEGO,28,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H20,ARMA DE FUEGO,40,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H20,ARMA DE FUEGO,42,HOMBRE,NO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H18,ARMA DE FUEGO,20,HOMBRE,NO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H00,ARMA DE FUEGO,26,HOMBRE,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
RURAL,VIA PUBLICA,MIERCOLES,H23,ARMA DE FUEGO,26,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H19,ARMA DE FUEGO,29,HOMBRE,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H19,ARMA DE FUEGO,29,HOMBRE,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H01,ARMA DE FUEGO,33,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H02,ARMA CONTUNDENTE,34,HOMBRE,NO,9 DE OCTUBRE,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,DOMINGO,H03,ARMA DE FUEGO,33,HOMBRE,SI,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,DOMINGO,H00,ARMA DE FUEGO,27,HOMBRE,NO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H16,ARMA DE FUEGO,29,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,LUNES,H20,ARMA DE FUEGO,39,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H11,ARMA DE FUEGO,27,HOMBRE,NO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H23,ARMA BLANCA,15,HOMBRE,NO,ESTEROS,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,DOMINGO,H06,ARMA DE FUEGO,38,HOMBRE,NO,PORTETE,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,DOMINGO,H18,ARMA DE FUEGO,22,HOMBRE,NO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,LUNES,H10,ARMA DE FUEGO,58,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,LUNES,H10,ARMA DE FUEGO,26,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H13,ARMA DE FUEGO,26,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H21,ARMA DE FUEGO,29,MUJER,SI,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H04,OTROS,39,HOMBRE,NO,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H19,ARMA BLANCA,26,HOMBRE,SI,MODELO,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,VIERNES,H21,ARMA DE FUEGO,66,HOMBRE,NO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H01,ARMA DE FUEGO,28,HOMBRE,NO,9 DE OCTUBRE,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,VIERNES,H22,ARMA DE FUEGO,19,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H19,ARMA DE FUEGO,44,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H21,ARMA DE FUEGO,43,HOMBRE,SI,MODELO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H20,ARMA DE FUEGO,34,HOMBRE,NO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H15,ARMA DE FUEGO,26,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H21,ARMA DE FUEGO,38,HOMBRE,NO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H00,ARMA DE FUEGO,27,HOMBRE,NO,ESTEROS,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,DOMINGO,H19,ARMA DE FUEGO,19,HOMBRE,NO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H19,ARMA DE FUEGO,31,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H01,ARMA DE FUEGO,42,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H18,ARMA DE FUEGO,25,HOMBRE,NO,MODELO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H01,ARMA DE FUEGO,18,HOMBRE,NO,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,DOMINGO,H19,ARMA DE FUEGO,51,HOMBRE,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
RURAL,VIA PUBLICA,MIERCOLES,H17,ARMA BLANCA,51,HOMBRE,NO,PROGRESO,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,DOMINGO,H02,ARMA DE FUEGO,31,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,DOMINGO,H10,ARMA BLANCA,22,HOMBRE,SI,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,DOMINGO,H10,ARMA DE FUEGO,29,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H00,ARMA DE FUEGO,39,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H00,ARMA DE FUEGO,25,HOMBRE,NO,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H18,ARMA DE FUEGO,33,HOMBRE,NO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H00,ARMA DE FUEGO,28,HOMBRE,NO,MODELO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H03,ARMA DE FUEGO,33,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H16,ARMA DE FUEGO,23,HOMBRE,NO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H18,ARMA DE FUEGO,26,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,JUEVES,H12,ARMA DE FUEGO,23,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,JUEVES,H12,ARMA DE FUEGO,33,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,JUEVES,H12,ARMA BLANCA,24,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,JUEVES,H12,ARMA CONTUNDENTE,28,HOMBRE,SI,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,JUEVES,H12,ARMA BLANCA,37,HOMBRE,SI,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,JUEVES,H12,OTROS,26,HOMBRE,SI,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,DOMINGO,H13,ARMA DE FUEGO,28,HOMBRE,SI,SUR,DELINCUENCIA COMUN
RURAL,LUGARES PRIVADOS,DOMINGO,H04,ARMA BLANCA,33,HOMBRE,SI,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H18,ARMA DE FUEGO,40,HOMBRE,NO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H00,ARMA DE FUEGO,32,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H05,CONSTRICTORA,33,HOMBRE,NO,FLORIDA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MARTES,H17,ARMA DE FUEGO,39,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H21,ARMA DE FUEGO,28,HOMBRE,NO,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H20,ARMA DE FUEGO,25,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H18,ARMA BLANCA,51,HOMBRE,NO,CEIBOS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,VIERNES,H18,ARMA DE FUEGO,32,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H22,ARMA DE FUEGO,30,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H23,ARMA DE FUEGO,29,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H04,ARMA DE FUEGO,16,HOMBRE,NO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H00,ARMA DE FUEGO,35,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H22,ARMA DE FUEGO,39,HOMBRE,NO,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H18,ARMA DE FUEGO,45,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,LUNES,H11,ARMA BLANCA,29,HOMBRE,SI,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,LUNES,H11,ARMA BLANCA,31,HOMBRE,SI,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,LUNES,H23,ARMA DE FUEGO,48,HOMBRE,SI,MODELO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H22,ARMA DE FUEGO,20,HOMBRE,NO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H19,ARMA DE FUEGO,30,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H23,ARMA DE FUEGO,28,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H20,ARMA DE FUEGO,26,HOMBRE,NO,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H22,ARMA DE FUEGO,42,HOMBRE,NO,SUR,DELINCUENCIA COMUN
RURAL,VIA PUBLICA,SABADO,H03,ARMA CONTUNDENTE,32,HOMBRE,NO,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H14,ARMA DE FUEGO,23,HOMBRE,SI,MODELO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H14,ARMA DE FUEGO,34,HOMBRE,SI,MODELO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H17,ARMA DE FUEGO,48,HOMBRE,NO,CEIBOS,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,MIERCOLES,H11,ARMA DE FUEGO,51,HOMBRE,NO,PASCUALES,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H10,ARMA BLANCA,26,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H05,ARMA BLANCA,24,HOMBRE,SI,9 DE OCTUBRE,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,MARTES,H20,ARMA DE FUEGO,20,HOMBRE,NO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H11,ARMA DE FUEGO,33,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H13,ARMA DE FUEGO,35,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H23,ARMA DE FUEGO,22,HOMBRE,NO,PASCUALES,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,JUEVES,H22,ARMA DE FUEGO,39,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H23,ARMA BLANCA,24,HOMBRE,SI,NUEVA PROSPERINA,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,MIERCOLES,H20,ARMA BLANCA,27,MUJER,NO,PASCUALES,VIOLENCIA INTRAFAMILIAR
URBANO,VIA PUBLICA,VIERNES,H23,ARMA DE FUEGO,32,HOMBRE,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H20,ARMA DE FUEGO,32,HOMBRE,NO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H20,ARMA DE FUEGO,30,HOMBRE,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H19,ARMA DE FUEGO,29,MUJER,NO,PASCUALES,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H23,ARMA DE FUEGO,63,HOMBRE,NO,PORTETE,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H23,ARMA DE FUEGO,43,HOMBRE,NO,MODELO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H21,ARMA DE FUEGO,33,HOMBRE,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H19,ARMA DE FUEGO,31,HOMBRE,NO,NUEVA PROSPERINA,DELINCUENCIA COMUN
RURAL,VIA PUBLICA,LUNES,H11,ARMA DE FUEGO,16,HOMBRE,NO,DURAN,DELINCUENCIA COMUN
RURAL,VIA PUBLICA,LUNES,H11,ARMA DE FUEGO,29,HOMBRE,NO,DURAN,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MARTES,H20,ARMA DE FUEGO,56,HOMBRE,NO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H13,ARMA DE FUEGO,22,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H21,ARMA DE FUEGO,31,HOMBRE,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H00,ARMA BLANCA,22,HOMBRE,NO,NUEVA PROSPERINA,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,SABADO,H05,ARMA DE FUEGO,49,HOMBRE,NO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H02,ARMA DE FUEGO,20,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H19,ARMA BLANCA,29,HOMBRE,NO,NUEVA PROSPERINA,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,LUNES,H22,ARMA DE FUEGO,19,HOMBRE,NO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H22,ARMA DE FUEGO,26,HOMBRE,NO,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,VIERNES,H10,ARMA DE FUEGO,27,HOMBRE,SI,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,SABADO,H09,ARMA BLANCA,28,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H10,ARMA BLANCA,44,HOMBRE,NO,MODELO,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,VIERNES,H21,ARMA DE FUEGO,41,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H21,ARMA DE FUEGO,41,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H00,ARMA DE FUEGO,38,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H12,ARMA DE FUEGO,39,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,VIERNES,H07,ARMA DE FUEGO,48,HOMBRE,NO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H14,ARMA DE FUEGO,22,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H21,ARMA DE FUEGO,38,HOMBRE,NO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H21,ARMA DE FUEGO,27,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H14,ARMA DE FUEGO,26,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H21,ARMA DE FUEGO,25,HOMBRE,NO,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MARTES,H19,ARMA CONTUNDENTE,22,HOMBRE,NO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H21,ARMA DE FUEGO,37,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H05,ARMA DE FUEGO,30,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H17,ARMA DE FUEGO,32,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,JUEVES,H19,ARMA DE FUEGO,32,HOMBRE,NO,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H19,ARMA DE FUEGO,41,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H21,ARMA DE FUEGO,39,HOMBRE,NO,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,VIERNES,H18,ARMA BLANCA,32,HOMBRE,SI,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,VIERNES,H16,ARMA DE FUEGO,31,HOMBRE,NO,MODELO,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,LUNES,H12,ARMA DE FUEGO,29,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H22,ARMA DE FUEGO,36,HOMBRE,NO,9 DE OCTUBRE,DELINCUENCIA COMUN
